############,,,,,,,,
# title: bed and marly interbed thickness of the Voirons Flysch outcrops,,,,,,,,
# author: Jérémy Ragusa and Lina Maria Ospina-Ostios,,,,,,,,
# date: 2016/07/04,,,,,,,,
############,,,,,,,,
Todo: replace values with formation abbrev. in unit column,,,,,,,,
############,,,,,,,,
outcrop,section,thickness,rock,bed,province,index,unit,comment
Planet,,"45,7142857143",g,,Voirons E,Planet,1,
Planet,,"80,9523809524",m,,Voirons E,Planet,1,
Planet,,"48,5714285714",g,,Voirons E,Planet,1,
Planet,,"42,8571428571",g,,Voirons E,Planet,1,
Planet,,"90,4761904762",m,,Voirons E,Planet,1,
Planet,,100,g,,Voirons E,Planet,1,
Planet,,"171,4285714286",g,,Voirons E,Planet,1,
Planet,,"58,0952380952",m,,Voirons E,Planet,1,
Planet,,"19,0476190476",g,,Voirons E,Planet,1,
Planet,,"92,380952381",g,,Voirons E,Planet,1,
Planet,,"10,4761904762",g,,Voirons E,Planet,1,
Planet,,"58,0952380952",m,,Voirons E,Planet,1,
Planet,,"75,2380952381",g,,Voirons E,Planet,1,
Planet,,"76,1904761905",g,,Voirons E,Planet,1,
Planet,,"78,0952380952",g,,Voirons E,Planet,1,
Planet,,"9,5238095238",g,,Voirons E,Planet,1,
Planet,,"28,5714285714",g,,Voirons E,Planet,1,
Planet,,"61,9047619048",g,,Voirons E,Planet,1,
Planet,,"42,8571428571",g,,Voirons E,Planet,1,
Planet,,"84,7619047619",g,,Voirons E,Planet,1,
Planet,,"160,9523809524",g,,Voirons E,Planet,1,
Planet,,"157,1428571429",g,,Voirons E,Planet,1,
Planet,,"47,619047619",g,,Voirons E,Planet,1,
Planet,,"66,6666666667",g,,Voirons E,Planet,1,
Pont-Morand,,"80,188",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"750,207",h,,Voirons E,Pont-Morand,1,
Pont-Morand,,"50,207",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"74,28",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"75,637",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"17,288",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"19,812",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"20,158",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"24,62",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"40,001",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"24,603",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"39,97",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"23,732",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"39,967",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"50,091",h,,Voirons E,Pont-Morand,1,
Pont-Morand,,"48,099",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"62,564",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"53,708",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"36,546",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"124,607",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"18,694",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"56,791",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"60,241",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"80,321",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"25,297",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"20,068",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"5,192",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"10,09",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,16",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"40,078",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"5,234",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"25,178",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"15,229",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"15,183",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"15,183",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"10,056",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"20,274",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"20,172",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,167",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"5,168",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,062",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,325",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,052",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"35,167",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"60,079",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"6,41",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"15,113",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"6,41",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"10,087",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"80,191",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"60,052",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"50,059",h,,Voirons E,Pont-Morand,1,
Pont-Morand,,"80,058",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"500,15",h,,Voirons E,Pont-Morand,1,
Pont-Morand,,"20,131",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,267",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"25,169",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"19,85",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"20,114",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"15,014",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"6,097",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"6,039",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"6,291",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"6,039",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"6,291",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"10,242",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,225",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,185",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,121",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,107",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,107",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,235",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"5,238",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"10,08",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"5,023",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"15,137",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,054",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"18,149",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"100,223",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"10,196",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"40,081",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"50,229",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"3,16",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,011",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"8,164",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,214",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"10,087",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,129",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"7,305",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"12,241",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"2,34",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"9,937",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"30,281",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"60,166",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"15,183",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"20,121",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"20,216",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"40,337",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"1,115",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"45,169",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"60,105",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"55,14",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"40,071",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"10,213",m,,Voirons E,Pont-Morand,1,
Pont-Morand,,"60,19",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"25,041",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"24,929",g,,Voirons E,Pont-Morand,1,
Pont-Morand,,"50,11",g,,Voirons E,Pont-Morand,1,
Chez les Bourguignons,section 1a,61,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1a,14,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1a,35,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1a,34,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1a,24,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,52,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,7,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,4,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,6,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,27,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,13,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,16,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,7,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1b,19,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1c,110,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1c,6,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1c,8,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 1c,40,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,38,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,22,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,23,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,12,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,14,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,7,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,3,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,25,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,7,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2a,65,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2b,18,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2b,24,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2b,26,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2b,18,g,,Vouan W,Bourguignons,1,
Chez les Bourguignons,section 2b,59,g,,Vouan W,Bourguignons,1,
La Maisonnée,,"99,96",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"100,1",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"100,13",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"99,85",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"25,38",g,,Voirons E,Maisonnée,1,
La Maisonnée,,20,h,,Voirons E,Maisonnée,1,
La Maisonnée,,"6,5",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,74",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"6,72",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,56",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"8,55",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,5",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,82",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,73",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,91",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,31",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,36",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"4,53",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,65",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,14",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"25,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,30,g,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,1",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,41",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"60,94",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,59",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"79,65",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"50,23",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,94",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"19,96",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,09",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"40,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"40,3",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,16",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,08",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"2,34",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,82",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"2,57",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,81",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,77",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,2",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"40,3",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"80,06",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"32,33",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"60,2",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,33",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"17,02",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,17",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"11,93",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"11,01",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"39,86",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"2,27",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,58",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"2,31",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"35,12",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"5,28",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"25,09",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"5,17",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,3",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,12",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,24",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,11",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,13",m,,Voirons E,Maisonnée,1,
La Maisonnée,,25,g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,08",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"60,21",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"5,13",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,24",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"22,36",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"29,68",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"27,86",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"200,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"84,01",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"200,07",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"102,18",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"98,1",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"59,43",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,43",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"9,31",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,6",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"9,88",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,02",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"4,66",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"5,33",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"4,98",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"40,06",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"9,95",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"517,8",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,64",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"16,94",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"6,24",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,01",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,02",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"70,06",g,,Voirons E,Maisonnée,1,
La Maisonnée,,50,h,,Voirons E,Maisonnée,1,
La Maisonnée,,"24,57",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,2",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,26",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,12",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,94",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"12,17",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,1",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"5,14",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"4,95",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"4,26",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,02",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,72",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,15",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,75",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,51",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,45",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,4",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,94",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"4,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"4,42",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"4,85",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"24,77",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"29,94",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,13",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,34",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,2",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,51",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"40,71",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"6,49",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"8,46",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,56",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"8,55",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"44,73",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"79,97",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"110,1",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"61,98",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"58,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"5,48",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"24,91",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"18,28",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"127,89",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"13,92",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"8,36",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"9,87",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"50,06",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"22,57",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"12,19",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"95,22",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,28",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"8,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,32",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"22,05",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"23,48",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"34,66",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,69",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"13,67",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"14,74",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"2,9",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"18,46",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,67",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"24,08",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"23,18",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"22,17",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"1,96",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"9,89",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"19,97",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"80,15",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"72,77",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"40,06",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"36,56",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"31,09",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"31,35",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"18,37",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"7,59",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,33",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"24,79",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"503,09",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"35,62",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"42,88",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"46,85",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"41,51",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"33,18",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"199,94",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"150,1",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"100,77",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"999,19",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,23",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"119,92",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"100,17",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"3,69",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"17,99",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"154,15",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"17,99",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"6,59",m,,Voirons E,Maisonnée,1,
La Maisonnée,,"67,37",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"67,09",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"14,91",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,23",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"39,94",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,11",g,,Voirons E,Maisonnée,1,
La Maisonnée,,100,h,,Voirons E,Maisonnée,1,
La Maisonnée,,"70,01",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"30,32",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"29,18",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"41,16",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,44",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"29,58",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,03",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"59,74",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"14,52",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"100,89",h,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,05",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"15,19",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"12,29",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"20,11",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"24,96",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"5,08",g,,Voirons E,Maisonnée,1,
La Maisonnée,,"10,74",g,,Voirons E,Maisonnée,1,
nant de Carraz,,3,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,4,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,6,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,13,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,6,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,2,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,8,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,12,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,6,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,7,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,6,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,"0,5",m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,4,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,"0,5",m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,10,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,4,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,8,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,22,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,5,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,4,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,1,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,12,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,6,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,3,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,18,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,12,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,1,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,3,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,11,m,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,4,g,,Grande Combe S,Nant de Carraz – marly,4,
nant de Carraz,,3,m,,Grande Combe S,Nant de Carraz – marly,4,
